city,year,make,model,price,condition,odometer,fuel,transmission,url,title,source_file
vancouver,2015,subaru,Forester 2.5L boxer gas engine AWD,8550.0,excellent,188000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-outer-northwest-2015-subaru/7889775280.html,2015 Subaru Forester 2.5L  AWD SUV camera 188k no issue Outback Rogue,craigslist_vancouver.csv
vancouver,2013,Kia,Rio 5P 1.6L sedan 168K,3999.0,excellent,165000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-outer-northwest-2013-kia-rio-5p/7889775109.html,2013 Kia Rio 5P 4 door sedan bluetooth 165K no issue yaris fit,craigslist_vancouver.csv
vancouver,2019,bmw,m850i,45000.0,salvage,55000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/vancouver-bmw-m850i-autobody-mechanic/7886796561.html,🔥 2019 BMW M850i -AUTOBODY/ MECHANIC  SPECIAL,craigslist_vancouver.csv
vancouver,2024,porsche,718 boxster gts 4.0,122888.0,like new,9666.0,gas,automatic,https://vancouver.craigslist.org/van/ctd/d/richmond-northeast-2024-porsche-boxster/7889774608.html,2024 Porsche 982 718 Boxster GTS 4.0 PDK - Certified Pre Owned,craigslist_vancouver.csv
vancouver,2017,lexus,is,23888.0,like new,75000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/delta-2017-lexus-is300/7889773464.html,2017 lexus is300,craigslist_vancouver.csv
vancouver,2026,cadillac,escalade,221438.0,new,50.0,gas,automatic,https://vancouver.craigslist.org/van/ctd/d/vancouver-2026-cadillac-escalade-sport/7889773971.html,2026 Cadillac Escalade V  SPORT supercharged  682 HP BLACK,craigslist_vancouver.csv
vancouver,2008,GMC,savana,14500.0,good,201000.0,diesel,automatic,https://vancouver.craigslist.org/rds/cto/d/delta-northeast-2008-gmc-savana-duramax/7889305748.html,2008 GMC savana duramax diesel,craigslist_vancouver.csv
vancouver,2014,DODGE,RAM2500 DIESEL,6000.0,,340343.0,diesel,automatic,https://vancouver.craigslist.org/van/cto/d/west-vancouver-south-2014-dodge-ram/7889771151.html,2014 DODGE RAM 2500  DIESEL,craigslist_vancouver.csv
vancouver,1967,pontiac,?,27500.0,excellent,7550.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/north-island-classic-parisienne-22/7865385410.html,Classic Parisienne 2+2,craigslist_vancouver.csv
vancouver,2017,mercedes-benz,cla250,20800.0,excellent,105300.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/vancouver-beautiful-2017-mercedes-lady/7887056384.html,"** BEAUTIFUL 2017 MERCEDES LADY OWNED , ALL WHEEL DRIVE LOW MILES **",craigslist_vancouver.csv
vancouver,2013,Volkswagen,Passat 2.0L turbo diesel sedan,7990.0,like new,153000.0,diesel,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-outer-northwest-2013-volkswagen/7889766430.html,2013 Volkswagen Passat 2.0L turbo diesel bluetooth GPS 158K Jetta Golf,craigslist_vancouver.csv
vancouver,2009,nissan,370z w/ sport package,15500.0,excellent,143000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/highlands-2009-nissan-370z/7885274369.html,2009 Nissan 370z,craigslist_vancouver.csv
vancouver,2026,gmc,yukon at4,116498.0,new,50.0,diesel,automatic,https://vancouver.craigslist.org/van/ctd/d/vancouver-2026-gmc-yukon-at4-diesel/7889767322.html,2026 GMC YUKON AT4 DIESEL PREMIUM PLUS NEW,craigslist_vancouver.csv
vancouver,2016,mercedes-benz,sprinter 2500,24980.0,excellent,185000.0,diesel,automatic,https://vancouver.craigslist.org/bnc/cto/d/new-westminster-southwest-2016-mercedes/7889130930.html,"2016 Mercedes-Benz Sprinter 2500 Cargo Van, 4 Cylinder Diesel!",craigslist_vancouver.csv
vancouver,2006,ford,e350 cargo van,6980.0,excellent,260000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/new-westminster-southwest-2006-ford/7887429343.html,"2006 Ford E350 Cargo Van, One Tonne, Shelving!",craigslist_vancouver.csv
vancouver,2006,ford,e250 econoline cargo van,13980.0,excellent,89000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/new-westminster-southwest-2006-ford/7887201611.html,"2006 Ford E250 Cargo Van, LOW KM!!",craigslist_vancouver.csv
vancouver,2013,isuzu,nrr,19980.0,excellent,180000.0,diesel,automatic,https://vancouver.craigslist.org/bnc/cto/d/new-westminster-southwest-2013-isuzu/7889131586.html,"2013 Isuzu NRR Cube Van, w/ Power Lift Gate!",craigslist_vancouver.csv
vancouver,2024,Chevrolet,Colorado 4WD Crew Cab Trail Boss,58999.0,like new,19250.0,gas,automatic,https://vancouver.craigslist.org/pml/cto/d/port-coquitlam-2024-chevrolet-colorado/7889765900.html,2024 Chevrolet Colorado 4WD Crew Cab Trail Boss,craigslist_vancouver.csv
vancouver,2013,mercedes-benz,g63,109000.0,like new,77000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/vancouver-mercedes-benz-g63-amg-matte/7880145629.html,Mercedes Benz G63 AMG matte black,craigslist_vancouver.csv
vancouver,2018,ford,transit t250,25980.0,excellent,80000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/new-westminster-southwest-2018-ford/7887691910.html,"2018 Ford Transit T250 Cargo Van, LOW KMS!!",craigslist_vancouver.csv
vancouver,2013,chevrolet,express 2500 cargo,6980.0,excellent,320000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/new-westminster-southwest-2013/7887716627.html,"2013 Chevrolet Express 2500 Cargo Van, Clean Title",craigslist_vancouver.csv
vancouver,2016,ram,1500 crew cab,14980.0,excellent,165000.0,diesel,automatic,https://vancouver.craigslist.org/van/cto/d/new-westminster-southwest-2016-ram-1500/7887715694.html,"2016 Ram 1500 Crew Cab, 3.0L EcoDiesel, LOW KM!",craigslist_vancouver.csv
vancouver,2017,ford,transit250,29980.0,excellent,110000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/new-westminster-southwest-2017-ford/7887691221.html,"2017 Ford Transit T250 Cargo Van, Ladder Rack, LOW KM!",craigslist_vancouver.csv
vancouver,2019,ford,f150 4x4,18450.0,excellent,199000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/new-westminster-southwest-2019-ford/7887673134.html,"2019 Ford F150 4x4, 3.3L V6 Engine!!",craigslist_vancouver.csv
vancouver,2016,ford,transit t350,17980.0,excellent,240000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/new-westminster-southwest-2016-ford/7886703525.html,"2016 Ford Transit T350 Cargo Van, Medium Roof, Shelving!!",craigslist_vancouver.csv
vancouver,2019,nissan,nv200 cargo van,24980.0,excellent,95000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/new-westminster-southwest-2019-nissan/7887917546.html,"2019 Nissan NV200 Cargo Van, LOW KMS!!",craigslist_vancouver.csv
vancouver,2014,ram,cargo van,14980.0,excellent,95000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/new-westminster-southwest-2014-ram/7882994015.html,"2014 Ram Tradesman Cargo Van, Only 95,000 KM!!",craigslist_vancouver.csv
vancouver,2026,chevrolet,silverado 1500,61189.0,new,25.0,gas,automatic,https://vancouver.craigslist.org/van/ctd/d/vancouver-2026-gmc-sierra-1500-regular/7889765565.html,2026 GMC SIERRA 1500 REGULAR CAB short box 4x4 NEW,craigslist_vancouver.csv
vancouver,1998,Jeep,Cherokee,2200.0,fair,200000.0,gas,automatic,https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-1998-jeep-cherokee-xj/7889764113.html,1998 Jeep Cherokee XJ,craigslist_vancouver.csv
vancouver,2008,mercedes-benz,s550,14000.0,excellent,116000.0,gas,automatic,https://vancouver.craigslist.org/pml/cto/d/anmore-2008-mercedes-s550-amg-package/7881249523.html,2008 Mercedes S550 AMG Package,craigslist_vancouver.csv
vancouver,2005,chevrolet,equinox,3500.0,good,235000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-equinox-fwd-v6-no-accidents-235k/7889763469.html,"Equinox FWD - V6, No Accidents, 235K",craigslist_vancouver.csv
vancouver,2000,Infinity,G20,3500.0,good,89000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/vancouver-2000-infinity-g20/7889761703.html,2000 Infinity G20,craigslist_vancouver.csv
vancouver,2009,hyundai,santa fe,4200.0,good,250000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/vancouver-2009-hyundai-santa-fe-33l-4wd/7865032650.html,2009 Hyundai Santa Fe 3.3L 4WD 7 seaters,craigslist_vancouver.csv
vancouver,2018,Mazda,CX-5 Touring,20995.0,excellent,100000.0,gas,automatic,https://vancouver.craigslist.org/bnc/ctd/d/port-coquitlam-south-2018-mazda-cx-gs/7889760508.html,"2018 Mazda cx-5 gs - one owner, sunroof, power liftgate",craigslist_vancouver.csv
vancouver,2017,Ford,Expedition Max Platinum,45000.0,like new,49500.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/vancouver-2017-ford-expedition-max/7874543828.html,2017 Ford Expedition Max Platinum 49km Original Owner,craigslist_vancouver.csv
vancouver,2005,jeep,liberty limited,3990.0,good,215000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/vancouver-2005-jeep-liberty-limited/7848113897.html,2005 Jeep Liberty Limited Trail Rated Edition 4x4 only 210km,craigslist_vancouver.csv
vancouver,2019,Hyundai,Tucson,23300.0,good,84000.0,gas,automatic,https://vancouver.craigslist.org/pml/ctd/d/port-coquitlam-south-2019-hyundai/7889759540.html,"2019 Hyundai Tucson Ultimate - Ventilated Leather Seats, Navigation",craigslist_vancouver.csv
vancouver,2003,toyota,matrix xrs,4950.0,new,173000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/delta-2003-toyota-matrix/7889755084.html,2003 toyota matrix,craigslist_vancouver.csv
vancouver,2008,ford,f350 super duty lariat 4x4,28000.0,,158000.0,diesel,automatic,https://vancouver.craigslist.org/pml/cto/d/mission-east-2008-f350-dually/7878228611.html,2008 F350 Dually,craigslist_vancouver.csv
vancouver,2009,📢FORD,FOCUS MODEL 2009 💎Engine working fine 💎W,1800.0,good,275000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-ford-focus-2009/7889753507.html,ford focus 2009,craigslist_vancouver.csv
vancouver,2008,infiniti,ex35,4900.0,excellent,134000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/burnaby-2008-infinti-ex35-awd-premium/7889753399.html,2008 Infinti EX35 AWD PREMIUM EDITION,craigslist_vancouver.csv
vancouver,2008,Honda,Accord,7900.0,excellent,162000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-2008-honda-accord-sedan-mint/7879296178.html,2008 Honda Accord Sedan - Mint,craigslist_vancouver.csv
vancouver,2016,bmw,x3 xdrive35i,25900.0,excellent,89000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/burnaby-bmw-x3-sport-package-no/7885524572.html,BMW X3 M Sport package no accidents 89000 kms fully loaded,craigslist_vancouver.csv
vancouver,2012,mercedes,benz e350,29950.0,like new,41000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/burnaby-mercedes-benz-e350-cabriolet-no/7876667899.html,Mercedes Benz E350 Cabriolet no accidents 41000kms spotless condition.,craigslist_vancouver.csv
vancouver,2006,hyundai,sonata,4500.0,good,19000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-2006-hyundai-sonata-for-sale/7889752610.html,2006 Hyundai Sonata for sale.,craigslist_vancouver.csv
vancouver,2007,toyota,rav4,5900.0,good,275000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-inner-northwest-2007-toyota-rav4/7889752281.html,2007 Toyota RAV4 AWD ...automatic transmission.. 4 cylinders,craigslist_vancouver.csv
vancouver,2012,audi,q5,6900.0,excellent,136000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/burnaby-2011-audi-q5-quattro-premium/7889752171.html,2011 Audi Q5 QUATTRO PREMIUM EDITION,craigslist_vancouver.csv
vancouver,2021,toyota,sienna,35000.0,excellent,178000.0,hybrid,automatic,https://vancouver.craigslist.org/pml/cto/d/coquitlam-toyota-sienna-le-awd-hybrid/7889751932.html,Toyota Sienna LE AWD Hybrid – Excellent Condition,craigslist_vancouver.csv
vancouver,2018,Mitsubishi,RVR,19995.0,like new,41000.0,gas,automatic,https://vancouver.craigslist.org/pml/ctd/d/port-coquitlam-south-2018-mitsubishi/7889752107.html,"2018 Mitsubishi RVR Special Edition-41km-no accident,one owner",craigslist_vancouver.csv
vancouver,2003,lexus,ls430,9000.0,good,325900.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/surrey-2003-lexus-430/7881232276.html,2003 Lexus 430,craigslist_vancouver.csv
vancouver,1998,oldsmobile,88,2000.0,excellent,241000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/chilliwack-central-1998-oldsmobile-88/7888532460.html,"1998 OLDSMOBILE 88 LS, DRIVE IT ANYWHERE",craigslist_vancouver.csv
vancouver,2011,volkswagen,tiguan 2.0t s 4motion,8500.0,good,150870.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/vancouver-2011-volkswagen-tiguan/7889750045.html,2011 Volkswagen Tiguan Highline 4MOTION,craigslist_vancouver.csv
vancouver,2025,chevrolet,colorado zr2,71848.0,new,30.0,gas,automatic,https://vancouver.craigslist.org/van/ctd/d/vancouver-2025-chevrolet-colorado-zr2/7889750814.html,2025 Chevrolet Colorado ZR2 BLACK NEW Sunroof TECH package NEW 0 %,craigslist_vancouver.csv
vancouver,2007,mercedes-benz,s-class,9000.0,excellent,195000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/burnaby-2007-mercedes-benz-s550/7889749683.html,2007 Mercedes-Benz S550,craigslist_vancouver.csv
vancouver,2022,Mitsubishi,Eclipse Cross,23995.0,excellent,51000.0,gas,automatic,https://vancouver.craigslist.org/pml/ctd/d/port-coquitlam-south-2022-mitsubishi/7889750474.html,"2022 Mitsubishi Eclipse Cross ES - No Accidents, One Owner, Heated Sea",craigslist_vancouver.csv
vancouver,1999,toyota,camry LE,3300.0,good,217000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-inner-northwest-1999-toyota/7889748412.html,1999 Toyota Camry LE .. Automatic.. Clean Title,craigslist_vancouver.csv
vancouver,2015,audi,q7,19500.0,like new,119350.0,gas,automatic,https://vancouver.craigslist.org/pml/cto/d/port-moody-2015-audi-q7-vorsrung-edition/7884583495.html,2015 Audi Q7 Vorsrung Edition,craigslist_vancouver.csv
vancouver,2006,Toyota,Rav4 Limited 4WD,9800.0,excellent,208000.0,gas,automatic,https://vancouver.craigslist.org/rch/cto/d/richmond-2006-toyota-rav4-limited-4wd/7889747831.html,2006 Toyota Rav4 Limited 4WD Low Km,craigslist_vancouver.csv
vancouver,2025,chevrolet,colorado z71,59748.0,new,25.0,gas,automatic,https://vancouver.craigslist.org/van/ctd/d/vancouver-2025-chevrolet-colorado-z71/7889748643.html,2025 Chevrolet Colorado Z71 WHITE NEW sunroof,craigslist_vancouver.csv
vancouver,2008,ram,3500 mega cab drw,25000.0,good,319000.0,diesel,automatic,https://vancouver.craigslist.org/pml/cto/d/pitt-meadows-2008-mega-cab-hd-laramine/7889746918.html,2008 mega cab hd laramine dually sale or trade 4x4 6.7c,craigslist_vancouver.csv
vancouver,2025,chevrolet,colorado zr2 BISON,79980.0,new,30.0,gas,automatic,https://vancouver.craigslist.org/van/ctd/d/vancouver-2025-chevrolet-colorado-zr2/7889747353.html,2025 Chevrolet Colorado ZR2 BISON AEV BLACK 0 %,craigslist_vancouver.csv
vancouver,2000,ford,f-150,7500.0,excellent,191000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/port-coquitlam-f150-2wd-with-5th-wheel/7888051544.html,"F150 2WD with 5th Wheel Hitch, MINT!",craigslist_vancouver.csv
vancouver,2011,bmw,x5,8900.0,excellent,230000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/burnaby-2011-bmw-x5-awd/7889745305.html,2011 BMW X5 AWD,craigslist_vancouver.csv
vancouver,2014,bmw,x3,7900.0,excellent,160000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-2014-bmw-x3-160k-kms/7883635022.html,2014 BMW X3 160K kms,craigslist_vancouver.csv
vancouver,2008,mazda,3,3900.0,excellent,168000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/burnaby-2008-mazda-gt-sports-edition/7889744258.html,2008 Mazda 3 GT SPORTS EDITION,craigslist_vancouver.csv
vancouver,2012,Huyndai,Genesis Coupe,13500.0,like new,98000.0,gas,manual,https://vancouver.craigslist.org/van/cto/d/vancouver-hyundai-genesis-coupe-20t/7877894595.html,Hyundai Genesis Coupe 2.0t MТ,craigslist_vancouver.csv
vancouver,2010,Infiniti,G37,18500.0,like new,79000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/vancouver-infiniti-g37x-coupe/7879565427.html,Infiniti G37x coupe,craigslist_vancouver.csv
vancouver,2025,gmc,yukon elevation,112633.0,new,25.0,diesel,automatic,https://vancouver.craigslist.org/van/ctd/d/vancouver-new-2025-gmc-yukon-elevation/7889744625.html,"NEW 2025 GMC YUKON ELEVATION PREMIUM BLACK  DIESEL NEW 22"" wheels",craigslist_vancouver.csv
vancouver,2017,ford,fusion,13800.0,new,44000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/surrey-ford-fusion-2017/7889743424.html,Ford Fusion 2017,craigslist_vancouver.csv
vancouver,1966,buick,skylark,36000.0,like new,67000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-1966-buick-skylark-collector/7888448236.html,1966 Buick Skylark (collector plates),craigslist_vancouver.csv
vancouver,1928,ford,phaeton,42000.0,excellent,500.0,gas,manual,https://vancouver.craigslist.org/rds/cto/d/surrey-upper-west-1928-model-ford/7868394327.html,1928 Model A Ford Phaeton,craigslist_vancouver.csv
vancouver,2012,mazda,3,4900.0,excellent,163000.0,gas,automatic,https://vancouver.craigslist.org/van/cto/d/burnaby-2012-mazda-gt-sports-edition/7889742627.html,2012 Mazda 3 GT SPORTS EDITION,craigslist_vancouver.csv
vancouver,2018,nissan,rogue,15900.0,new,90000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/surrey-2018-nissan-rogue-svawd/7889742512.html,2018 Nissan Rogue SVAWD,craigslist_vancouver.csv
vancouver,2016,toyota,prius c,13800.0,new,126000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/surrey-2016-toyota-priusc/7889741876.html,2016 Toyota PriusC,craigslist_vancouver.csv
vancouver,1983,pontiac,firebird trans am,13200.0,good,227000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-1983-pontiac-daytona-500-pace/7886787624.html,1983 Pontiac Daytona 500 Pace car TRANS AM,craigslist_vancouver.csv
vancouver,2010,dodge,grand caravan sxt,1995.0,excellent,219000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/surrey-2010-dodge-journey-40-stow-and-go/7888165546.html,2010 Dodge Journey 4.0 - STOW AND GO,craigslist_vancouver.csv
vancouver,2016,nissan,altima,10900.0,new,115000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/surrey-2016-nissan-altima/7889740733.html,2016 Nissan Altima,craigslist_vancouver.csv
vancouver,2017,chevrolet,malibu,10900.0,new,140000.0,gas,automatic,https://vancouver.craigslist.org/bnc/cto/d/surrey-2017-chevrolet-malibu/7889739952.html,2017 Chevrolet Malibu,craigslist_vancouver.csv
vancouver,2008,audi,tt,10500.0,excellent,140000.0,gas,automatic,https://vancouver.craigslist.org/pml/cto/d/coquitlam-audi-tt-coupe-2008-rare-cool/7889739402.html,"Audi TT   Coupe   2008  Rare Cool  Cutie""Car! Fun To Drive!",craigslist_vancouver.csv
vancouver,1995,chevrolet,camaro,12000.0,excellent,242000.0,gas,manual,https://vancouver.craigslist.org/nvn/cto/d/west-vancouver-south-black-batmobile/7865419879.html,BLACK BATMOBILE CAMARO,craigslist_vancouver.csv
vancouver,2016,Nissan,Pathfinder,16300.0,good,130000.0,gas,automatic,https://vancouver.craigslist.org/pml/ctd/d/port-coquitlam-south-2016-nissan/7889738647.html,"2016 Nissan Pathfinder SL - Leather, Sunroof, 7 pass",craigslist_vancouver.csv
vancouver,2007,dodge,sprinter 3500,7250.0,good,175000.0,diesel,automatic,https://vancouver.craigslist.org/van/cto/d/vancouver-2007-dodge-sprinter-3500-cube/7889736800.html,2007 Dodge Sprinter 3500 Cube Van,craigslist_vancouver.csv
vancouver,2003,Nissan,Frontier SE CrewCab 4X4,3800.0,excellent,311000.0,gas,automatic,https://vancouver.craigslist.org/rds/cto/d/surrey-2003-nissan-frontier-se-crewcab/7885629477.html,2003 Nissan Frontier SE CrewCab 4X4 Automatic Rockford Fosgate Edition,craigslist_vancouver.csv
